,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
482,BE,Walterswil (BE),de,538,68.36086404,22.11895911,56.50557621,21.37546468,198,7.87,5.044136192,73.39218159,21.56368222,0.0,2625600,1218000,739
483,BE,Wyssachen,de,1138,97.34816082,21.17750439,57.73286467,21.08963093,471,11.69,6.73486786,70.41773231,22.50639386,0.341005968,2629400,1214900,776
484,BE,Attiswil,de,1505,196.7320261,18.20598007,58.20598007,23.58803987,676,7.65,10.96605744,53.13315927,35.24804178,0.652741514,2613300,1233300,556
485,BE,Berken,de,45,32.37410072,11.11111111,62.22222222,26.66666667,21,1.39,11.42857143,52.85714286,30.0,5.714285714,2620500,1230500,441
486,BE,Bettenhausen,de,631,160.1522843,16.00633914,59.27099842,24.72266244,300,3.94,9.848484849,66.41414141,22.97979798,0.757575758,2620900,1224700,481
487,BE,Farnern,de,202,54.89130435,15.34653465,60.3960396,24.25742574,95,3.68,4.383561644,65.20547945,30.4109589,0.0,2613900,1235100,917
488,BE,Graben,de,332,105.0632911,22.89156627,59.63855422,17.46987952,134,3.16,7.255520505,52.68138801,35.96214511,4.100946372,2621300,1229600,454
489,BE,Heimenhausen,de,1143,195.7191781,19.59755031,62.55468066,17.84776903,500,5.84,11.64383562,52.73972603,34.93150685,0.684931507,2619800,1228800,458
490,BE,Herzogenbuchsee,de,7200,733.197556,19.86111111,58.81944444,21.31944444,3229,9.82,26.95829095,37.13123093,35.09664293,0.813835198,2620200,1226300,472
491,BE,Inkwil,de,626,185.2071006,14.69648562,62.93929712,22.36421725,300,3.38,13.31360947,48.81656805,35.50295858,2.366863905,2617600,1227900,472
492,BE,Niederbipp,de,4899,247.7996965,19.14676465,64.33966116,16.5135742,2094,19.77,13.98390342,46.52917505,39.18511066,0.301810865,2619500,1235100,475
493,BE,Niederönz,de,1670,598.5663082,20.77844311,57.66467066,21.55688623,729,2.79,16.37010676,52.66903915,30.24911032,0.711743772,2619200,1226300,463
494,BE,Oberbipp,de,1767,209.112426,20.37351443,64.28975665,15.33672892,767,8.45,13.01775148,46.98224852,39.28994083,0.710059172,2616800,1234400,480
495,BE,Ochlenberg,de,570,47.02970297,20.0,56.31578947,23.68421053,244,12.12,4.297520661,62.97520661,32.56198347,0.165289256,2622500,1222100,614
496,BE,Rumisberg,de,488,94.94163424,18.23770492,59.22131148,22.54098361,220,5.14,8.187134503,50.29239766,40.74074074,0.779727096,2615300,1234800,829
497,BE,Seeberg,de,1560,92.85714286,19.42307692,61.28205128,19.29487179,681,16.8,6.46884273,58.57566766,34.0652819,0.890207715,2617500,1222000,542
498,BE,Thörigen,de,1155,253.8461538,21.21212121,61.38528139,17.4025974,519,4.55,11.18421053,51.97368421,36.40350877,0.438596491,2622000,1224800,510
499,BE,Walliswil bei Niederbipp,de,211,143.537415,15.16587678,59.71563981,25.11848341,103,1.47,16.32653061,53.7414966,20.40816327,9.523809524,2619100,1231700,440
500,BE,Walliswil bei Wangen,de,608,198.0456026,15.46052632,63.81578947,20.72368421,277,3.07,11.72638436,50.81433225,33.2247557,4.234527687,2618500,1231100,463
501,BE,Wangen an der Aare,de,2312,442.9118774,18.90138408,62.32698962,18.7716263,1081,5.22,22.3709369,41.49139579,28.10707457,8.030592734,2616400,1231500,421
502,BE,Wangenried,de,425,146.04811,20.23529412,57.17647059,22.58823529,179,2.91,7.958477509,67.8200692,23.183391,1.038062284,2616500,1229800,478
503,BE,Wiedlisbach,de,2377,316.9333333,18.8472865,62.97854438,18.17416912,1121,7.5,20.8,48.4,28.0,2.8,2615800,1233500,457
