,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
1322,AG,Leimbach (AG),de,452,393.0434783,21.01769912,59.51327434,19.46902655,188,1.15,16.81415929,51.32743363,31.85840708,0.0,2655300,1236000,556
1323,AG,Leutwil,de,765,204.0,18.5620915,63.1372549,18.30065359,320,3.75,10.90425532,50.53191489,38.56382979,0.0,2655600,1240000,644
1324,AG,Menziken,de,6334,992.7899687,21.7871803,60.11998737,18.09283233,2644,6.38,29.0625,47.34375,23.28125,0.3125,2656700,1232700,608
1325,AG,Oberkulm,de,2720,289.0541977,21.32352941,59.55882353,19.11764706,1111,9.41,11.7709438,51.85577943,36.1611877,0.212089077,2651500,1238900,540
1326,AG,Reinach (AG),de,8501,897.6768743,20.17409717,60.72226797,19.10363487,3651,9.47,28.27225131,44.39790576,27.01570681,0.314136126,2656300,1233900,565
1327,AG,Schlossrued,de,838,115.5862069,19.80906921,61.69451074,18.49642005,346,7.25,7.702888583,60.93535076,31.0866575,0.275103164,2649100,1238000,567
1328,AG,Schmiedrued,de,1169,135.1445087,19.24721985,62.7031651,18.04961506,474,8.65,7.906976744,64.53488372,27.55813953,0.0,2650600,1234900,663
1329,AG,Schöftland,de,4393,699.522293,17.89210107,60.61916686,21.48873207,2008,6.28,23.99355878,35.58776167,40.09661836,0.322061192,2646300,1239500,489
1330,AG,Teufenthal (AG),de,1672,468.3473389,17.52392345,64.77272727,17.70334928,714,3.57,17.18309859,39.71830986,43.09859155,0.0,2651300,1242200,522
1331,AG,Unterkulm,de,3087,347.6351351,20.47295109,60.12309686,19.40395206,1303,8.88,14.04494382,46.51685393,39.21348315,0.224719101,2651200,1240100,537
1332,AG,Zetzwil,de,1304,224.8275862,19.01840491,59.81595092,21.16564417,564,5.8,10.05199307,51.99306759,37.78162912,0.173310225,2653800,1237400,606
1333,AG,Eiken,de,2291,323.5875706,19.77302488,64.12047141,16.10650371,960,7.09,23.10984308,44.93580599,30.81312411,1.141226819,2641500,1264700,322
1334,AG,Frick,de,5564,558.6345382,19.5542775,62.5449317,17.9007908,2363,9.96,24.17251755,46.03811434,29.18756269,0.601805416,2643900,1262000,411
1335,AG,Gansingen,de,1034,117.9019384,19.43907157,59.47775629,21.08317215,418,8.77,7.744874715,54.10022779,37.92710706,0.227790433,2652400,1266000,490
1336,AG,Gipf-Oberfrick,de,3542,348.2792527,20.49689441,61.74477696,17.75832863,1505,10.17,10.01964637,49.11591356,40.5697446,0.294695481,2642500,1260900,466
1337,AG,Herznach,de,1545,246.4114833,22.78317152,61.81229773,15.40453074,612,6.26,11.5755627,63.50482315,24.59807074,0.321543408,2646300,1258100,486
1338,AG,Hornussen,de,965,132.7372765,20.0,63.83419689,16.16580311,403,7.27,11.20218579,48.63387978,39.61748634,0.546448087,2647000,1261200,465
1339,AG,Kaisten,de,2670,147.5953566,19.47565543,61.23595506,19.28838951,1142,18.09,10.06080708,43.33886125,44.83139856,1.768933112,2645600,1265600,409
1340,AG,Laufenburg,de,3632,251.0020733,20.81497797,59.49889868,19.68612335,1552,14.49,12.52595156,38.4083045,46.29757785,2.76816609,2646800,1267900,449
1341,AG,Münchwilen (AG),de,930,378.0487805,19.46236559,63.5483871,16.98924731,398,2.46,28.22580645,39.91935484,31.4516129,0.403225807,2639400,1265400,361
1342,AG,Oberhof,de,606,73.90243902,26.23762376,59.9009901,13.86138614,237,8.2,5.889570552,52.51533742,41.59509202,0.0,2642800,1255500,640
1343,AG,Oeschgen,de,1026,234.2465753,22.70955166,60.33138402,16.95906433,413,4.38,14.25339367,66.74208145,18.09954751,0.904977376,2643500,1263300,387
1344,AG,Schwaderloch,de,672,242.599278,18.45238095,63.98809524,17.55952381,278,2.79,11.46953405,35.84229391,41.93548387,10.75268817,2653100,1270800,326
1345,AG,Sisseln,de,1616,641.2698413,20.66831683,63.79950495,15.53217822,703,2.52,34.49612403,31.39534884,19.37984496,14.72868217,2641400,1267100,304
1346,AG,Ueken,de,904,177.254902,22.01327434,64.04867257,13.9380531,368,5.1,9.197651663,51.66340509,38.74755382,0.391389433,2646000,1259500,480
1347,AG,Wittnau,de,1309,116.3555556,19.86249045,65.54621849,14.59129106,548,11.25,6.583629893,39.32384342,53.82562278,0.266903915,2640400,1258900,520
1348,AG,Wölflinswil,de,1049,110.3049422,21.92564347,61.20114395,16.87321258,443,9.51,6.624605678,62.25026288,31.01997897,0.105152471,2642200,1256900,532
