,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
744,FR,Matran,fr,1521,522.6804124,22.4852071,63.44510191,14.06969099,577,2.91,29.45205479,51.02739726,19.17808219,0.342465753,2573900,1181500,626
745,FR,Neyruz (FR),fr,2567,464.1952984,25.98363849,61.62835995,12.38800156,969,5.53,15.28776978,57.91366906,25.71942446,1.079136691,2571500,1179700,670
746,FR,Pierrafortscha,fr,156,30.83003953,21.79487179,58.97435897,19.23076923,53,5.06,7.297830375,69.62524655,21.89349112,1.183431953,2580700,1181800,708
747,FR,Ponthaux,fr,745,126.0575296,27.65100671,59.06040268,13.2885906,255,5.91,6.576728499,70.82630691,22.42833052,0.168634064,2569600,1185000,659
748,FR,Le Mouret,fr,3154,169.9353448,22.00380469,61.06531389,16.93088142,1256,18.56,8.709677419,48.06451613,42.84946237,0.376344086,2580100,1177800,842
749,FR,Senèdes,fr,160,313.7254902,21.875,56.25,21.875,63,0.51,16.32653061,77.55102041,6.12244898,0.0,2577400,1176800,749
750,FR,Treyvaux,fr,1470,128.9473684,24.01360544,60.68027211,15.30612245,578,11.4,6.239015817,63.62038664,29.61335677,0.527240773,2577000,1175100,815
751,FR,Villars-sur-Glâne,fr,12094,2206.934307,22.86257648,60.91450306,16.22292046,5001,5.48,51.74311927,29.35779817,17.43119266,1.467889908,2577000,1182200,673
752,FR,Villarsel-sur-Marly,fr,84,60.43165468,14.28571429,77.38095238,8.333333333,29,1.39,4.255319149,75.88652482,17.0212766,2.836879433,2579800,1178900,710
753,FR,Hauterive (FR),fr,2498,208.6883876,26.06084868,60.36829464,13.57085669,959,11.97,15.59094719,52.55658005,30.17602682,1.676445935,2573800,1178900,651
754,FR,La Brillaz,fr,2046,198.6407767,26.88172043,60.11730205,13.00097752,769,10.31,8.46303502,71.10894942,19.26070039,1.167315175,2566800,1178700,722
755,FR,La Sonnaz,fr,1190,170.9770115,25.12605042,63.19327731,11.68067227,451,6.96,7.215007215,66.23376623,22.36652237,4.184704185,2576800,1187000,608
756,FR,Gibloux,fr,7448,206.5446478,24.90601504,62.54027927,12.55370569,2928,36.06,11.57253599,63.67663344,23.94795127,0.802879291,2571500,1174500,718
758,FR,Courgevaux,de,1420,420.1183432,21.97183099,62.88732394,15.14084507,546,3.38,15.68047337,57.3964497,26.33136095,0.591715976,2575100,1195000,479
759,FR,Courtepin,fr,5454,249.382716,25.15584892,62.24789146,12.59625963,2112,21.88,12.59734311,56.66513972,24.0494732,6.688043976,2576100,1190300,569
760,FR,Cressier (FR),fr,1002,240.2877698,22.75449102,63.47305389,13.77245509,398,4.17,10.76555024,69.13875598,19.85645933,0.23923445,2577300,1194200,566
761,FR,Fräschels,de,464,149.1961415,17.67241379,68.31896552,14.00862069,188,3.11,10.50955414,71.65605096,16.87898089,0.955414013,2582500,1205200,454
762,FR,Galmiz,de,679,75.11061947,21.94403535,60.97201767,17.08394698,282,9.04,8.008898776,70.85650723,18.90989989,2.224694105,2578700,1199900,432
763,FR,Gempenach,de,289,173.0538922,13.14878893,69.55017301,17.30103806,128,1.67,6.097560976,76.82926829,17.07317073,0.0,2581700,1198900,503
764,FR,Greng,de,174,181.25,17.81609195,61.49425287,20.68965517,72,0.96,14.43298969,73.19587629,9.278350516,3.092783505,2573800,1195600,439
765,FR,Gurmels,de,4352,250.9803922,23.11580882,62.15533088,14.72886029,1698,17.34,10.30092593,68.98148148,20.08101852,0.636574074,2579700,1193600,560
766,FR,Kerzers,de,4970,404.723127,20.78470825,64.42655936,14.78873239,2021,12.28,15.98694943,68.67862969,14.68189233,0.652528548,2581600,1202600,450
767,FR,Kleinbösingen,de,693,229.4701987,21.06782107,62.19336219,16.73881674,275,3.02,9.240924092,65.01650165,20.79207921,4.95049505,2582200,1193700,535
768,FR,Meyriez,de,565,1661.764706,16.28318584,61.94690265,21.7699115,235,0.34,91.17647059,2.941176471,0.0,5.882352941,2574800,1197000,444
769,FR,Misery-Courtion,fr,2044,179.6133568,25.0,62.42661448,12.57338552,777,11.38,7.19929763,75.59262511,16.94468832,0.263388938,2571600,1189100,586
770,FR,Muntelier,de,972,883.6363636,19.65020576,57.81893004,22.5308642,439,1.1,35.0877193,28.07017544,33.33333333,3.50877193,2576000,1198300,432
771,FR,Murten,de,8279,335.1821862,20.93247977,59.85022346,19.21729678,3572,24.7,14.2279709,59.70088925,25.82861762,0.242522231,2575600,1197400,541
772,FR,Ried bei Kerzers,de,1183,156.6887417,19.69568893,64.32797971,15.97633136,482,7.55,11.93633952,80.23872679,7.294429708,0.530503979,2580800,1200400,462
773,FR,Ulmiz,de,441,155.2816901,19.72789116,64.39909297,15.87301587,183,2.84,6.620209059,67.24738676,26.13240418,0.0,2581900,1197900,517
774,FR,Mont-Vully,fr,3819,218.1039406,17.98900236,62.73893689,19.27206075,1654,17.51,13.65714286,70.4,12.74285714,3.2,2575000,1200900,433
775,FR,Alterswil,de,2028,125.6505576,20.75936884,59.41814596,19.82248521,854,16.14,6.563467492,76.34674923,16.40866873,0.681114551,2586400,1182600,779
776,FR,Brünisried,de,645,198.4615385,18.29457364,64.96124031,16.74418605,281,3.25,8.256880734,72.17125382,19.57186544,0.0,2587700,1178900,902
777,FR,Düdingen,de,7964,258.9076723,18.5208438,61.07483677,20.40431944,3419,30.76,12.41872562,67.78283485,13.23146944,6.566970091,2581100,1188400,602
778,FR,Giffers,de,1634,313.0268199,22.27662179,60.70991432,17.01346389,671,5.22,13.62763916,64.29942418,20.15355086,1.919385797,2582600,1178900,796
779,FR,Bösingen,de,3408,237.9888268,19.30751174,62.61737089,18.07511737,1405,14.33,9.287709497,75.20949721,14.73463687,0.768156425,2584000,1193500,571
780,FR,Heitenried,de,1403,153.6692223,21.45402708,62.86528867,15.68068425,569,9.13,6.703296703,73.18681319,19.01098901,1.098901099,2589400,1186200,737
781,FR,Plaffeien,de,3594,54.02074252,18.4195882,61.68614357,19.89426822,1599,66.53,3.497973277,49.37697042,37.26167242,9.863383876,2588500,1176600,1300
782,FR,Plasselb,de,1048,57.7092511,16.79389313,62.40458015,20.80152672,457,18.16,4.019823789,37.38986784,55.23127753,3.359030837,2585800,1175800,1158
783,FR,Rechthalten,de,1103,151.0958904,17.86038078,59.92747053,22.21214869,508,7.31,7.133058985,73.66255144,18.10699588,1.09739369,2584900,1179700,873
784,FR,St. Antoni,de,2076,123.6450268,18.9788054,60.88631985,20.13487476,909,16.79,7.491082045,72.53269917,18.72770511,1.248513674,2586400,1185700,758
785,FR,St. Silvester,de,958,136.0795455,18.05845511,61.7954071,20.14613779,406,7.04,7.977207977,53.41880342,36.46723647,2.136752137,2583300,1176700,834
786,FR,St. Ursen,de,1345,85.55979644,19.85130112,61.9330855,18.21561338,541,15.72,6.505102041,75.12755102,18.23979592,0.12755102,2583200,1182100,727
787,FR,Schmitten (FR),de,4035,299.1104522,21.53655514,60.64436183,17.81908302,1589,13.5,13.11111111,71.92592593,14.59259259,0.37037037,2585400,1189400,655
788,FR,Tafers,de,3450,409.7387173,21.97101449,59.07246377,18.95652174,1387,8.42,14.8456057,63.18289786,21.6152019,0.356294537,2583100,1184900,666
789,FR,Tentlingen,de,1345,372.5761773,17.99256506,63.49442379,18.51301115,576,3.61,15.57377049,66.12021858,15.57377049,2.732240437,2581600,1180000,727
790,FR,Ueberstorf,de,2375,147.4239603,20.37894737,59.62105263,20.0,1022,16.11,7.444168735,72.76674938,18.48635236,1.302729529,2590300,1190400,662
791,FR,Wünnewil-Flamatt,de,5579,420.4220045,20.7384836,62.50224054,16.75927586,2296,13.27,19.38159879,63.04675716,16.89291101,0.678733032,2587700,1191500,602
792,FR,Attalens,fr,3521,361.4989733,25.22010792,61.74382278,13.0360693,1374,9.74,13.25178389,59.53109072,26.91131498,0.305810398,2554700,1151200,775
793,FR,Bossonnens,fr,1505,365.2912621,25.71428571,62.39202658,11.89368771,579,4.12,12.19512195,71.46341463,16.34146341,0.0,2554700,1152400,713
794,FR,Châtel-Saint-Denis,fr,6971,145.4412685,22.70836322,63.16166977,14.12996701,3051,47.93,6.932553769,46.69033201,42.26352057,4.113593652,2558800,1153000,1167
795,FR,Granges (Veveyse),fr,880,197.309417,25.22727273,60.45454545,14.31818182,334,4.46,10.73825503,68.90380313,20.35794183,0.0,2553300,1152800,716
796,FR,Remaufens,fr,1140,192.893401,26.84210526,59.47368421,13.68421053,447,5.91,6.779661017,67.96610169,25.08474576,0.169491525,2557000,1153100,820
797,FR,Saint-Martin (FR),fr,1005,102.7607362,23.1840796,62.68656716,14.12935323,363,9.78,5.635245902,77.15163934,16.29098361,0.922131148,2556300,1158500,847
798,FR,Semsales,fr,1413,48.126703,24.06227884,59.80184006,16.1358811,577,29.36,3.402517863,46.54644437,48.11160259,1.939435182,2560900,1158200,1143
799,FR,Le Flon,fr,1208,126.2277952,26.7384106,61.17549669,12.08609272,442,9.57,5.427974948,73.69519833,20.25052192,0.626304802,2556200,1161200,839
800,FR,La Verrerie,fr,1188,88.45867461,26.51515152,60.77441077,12.71043771,456,13.43,6.542750929,77.76951673,14.79553903,0.892193309,2560400,1159900,867
