,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
984,BL,Arboldswil,de,578,166.5706052,21.28027682,56.92041522,21.79930796,236,3.47,6.358381503,52.02312139,41.61849711,0.0,2621000,1251800,600
985,BL,Bennwil,de,664,101.6845329,23.04216867,58.73493976,18.22289157,263,6.53,5.454545455,53.33333333,40.75757576,0.454545455,2625800,1250300,623
986,BL,Bretzwil,de,768,104.7748977,21.484375,58.72395833,19.79166667,303,7.33,4.742547426,56.36856369,38.75338753,0.135501355,2616100,1249700,729
987,BL,Diegten,de,1657,171.8879668,21.36391068,61.37598069,17.26010863,662,9.64,11.13423517,49.21956296,39.64620187,0.0,2628100,1251500,548
988,BL,Eptingen,de,529,47.31663685,18.52551985,62.38185255,19.0926276,231,11.18,5.173951829,47.01159679,47.45762712,0.356824264,2628800,1248400,742
989,BL,Hölstein,de,2528,419.2371476,20.88607595,59.53322785,19.5806962,1022,6.03,15.07537688,43.71859296,40.20100503,1.005025126,2625000,1252700,485
990,BL,Lampenberg,de,499,124.4389027,21.24248497,55.31062124,23.44689379,209,4.01,7.178217822,53.96039604,38.86138614,0.0,2624200,1252800,544
991,BL,Langenbruck,de,958,61.17496807,16.70146138,62.83924843,20.45929019,437,15.66,4.649681529,51.08280255,44.01273885,0.25477707,2624800,1244300,839
992,BL,Lauwil,de,326,44.65753425,21.16564417,59.20245399,19.63190184,134,7.3,2.459016393,47.67759563,49.59016393,0.273224044,2617900,1248800,857
993,BL,Liedertswil,de,162,83.50515464,19.13580247,58.02469136,22.83950617,72,1.95,5.154639175,37.11340206,57.73195876,0.0,2621100,1249000,712
994,BL,Niederdorf,de,1795,407.0294785,18.77437326,58.83008357,22.39554318,765,4.4,14.64530892,58.81006865,26.08695652,0.457665904,2623600,1250700,548
995,BL,Oberdorf (BL),de,2434,391.9484702,21.11750205,58.95645029,19.92604766,990,6.21,12.87758347,42.76629571,43.87917329,0.476947536,2623500,1249200,605
996,BL,Reigoldswil,de,1582,171.027027,20.92288243,58.09102402,20.98609355,667,9.25,8.169934641,46.40522876,45.31590414,0.108932462,2619100,1249600,631
997,BL,Titterten,de,404,108.8948787,18.56435644,57.42574257,24.00990099,179,3.71,6.25,56.79347826,36.68478261,0.27173913,2621000,1250200,686
998,BL,Waldenburg,de,1081,129.9278846,16.00370028,64.4773358,19.51896392,503,8.32,5.804111246,31.5598549,62.51511487,0.120918984,2623200,1247900,800
