,Canton,Commune,Language,Residents,Population density per km²,0-19 years,20-64 years,65 years or over,Private households,Surface area in km²,Settlement area,Agricultural area,Wooded area,Unproductive area,East coordinate,North coordinate,Elevation
2018,VS,Eischoll,de,444,31.51171043,13.06306306,56.30630631,30.63063063,204,14.09,2.347083926,24.82219061,47.79516358,25.03556188,2626300,1127000,1692
2019,VS,Ferden,de,253,9.061604585,12.25296443,64.42687747,23.3201581,116,27.92,0.788530466,17.6702509,19.28315412,62.25806452,2624700,1138100,2386
2020,VS,Kippel,de,325,27.82534247,12.92307692,57.84615385,29.23076923,144,11.68,1.712328767,23.28767123,35.2739726,39.7260274,2625700,1138700,2065
2021,VS,Niedergesteln,de,710,40.27226319,18.73239437,63.66197183,17.6056338,302,17.63,4.409270774,11.07970605,28.60373092,55.90729226,2626400,1129200,1919
2022,VS,Raron,de,1945,64.04346394,21.43958869,57.63496144,20.92544987,788,30.35,6.739345887,12.38850347,20.08589362,60.78625702,2627900,1128900,1940
2023,VS,Unterbäch,de,436,19.74637681,16.97247706,57.56880734,25.4587156,193,22.09,1.852688658,25.84726615,29.86895617,42.43108902,2627800,1126000,2358
2024,VS,Wiler (Lötschen),de,565,37.99596503,23.36283186,56.99115044,19.6460177,227,14.86,2.48655914,19.95967742,22.84946237,54.70430108,2626600,1139300,2237
2025,VS,Mörel-Filet,de,680,79.53216374,17.05882353,58.08823529,24.85294118,309,8.55,6.470588235,16.70588235,53.64705882,23.17647059,2646700,1134100,1206
2026,VS,Steg-Hohtenn,de,1591,113.3998574,17.787555,59.96228787,22.25015713,723,14.03,11.33285816,8.339272987,40.05702067,40.27084818,2623900,1129200,1453
2027,VS,Bettmeralp,de,462,16.04723862,16.23376623,62.12121212,21.64502165,231,28.79,1.458839875,17.19346995,15.42202154,65.92566863,2648600,1136300,2263
2028,VS,Collonges,fr,798,65.35626536,20.80200501,60.65162907,18.54636591,383,12.21,4.41898527,16.85761047,52.700491,26.02291326,2568900,1113400,1447
2029,VS,Dorénaz,fr,969,77.02702703,23.52941176,61.19711042,15.27347781,411,12.58,4.625199362,22.56778309,62.12121212,10.68580542,2569500,1110900,1178
2030,VS,Evionnaz,fr,1265,26.31031614,21.97628459,62.05533597,15.96837945,529,48.08,2.184314541,11.00478469,19.26357395,67.54732682,2568000,1114200,2122
2031,VS,Finhaut,fr,379,16.60823839,11.60949868,63.5883905,24.80211082,195,22.82,2.631578947,2.719298246,30.61403509,64.03508772,2564300,1103600,1958
2032,VS,Massongex,fr,1788,269.6832579,22.98657718,62.69574944,14.31767338,734,6.63,14.97730711,34.19062027,47.35249622,3.479576399,2565400,1121300,500
2033,VS,Saint-Maurice,fr,4572,306.4343164,21.9816273,60.95800525,17.06036745,1722,14.92,16.65547347,16.99126931,45.60107455,20.75218267,2566500,1118600,863
